서울특별시 종로구,서울특별시 용산구,서울특별시 송파구,부산광역시 서구,부산광역시 동구,부산광역시 영도구,부산광역시 부산진구,부산광역시 남구,부산광역시 해운대구,부산광역시 사하구,부산광역시 강서구,부산광역시 수영구,부산광역시 기장군,대구광역시 중구,대구광역시 동구,대구광역시 수성구,인천광역시 중구,인천광역시 연수구,인천광역시 강화군,광주광역시 서구,대전광역시 중구,대전광역시 유성구,울산광역시 중구,울산광역시 남구,울산광역시 동구,울산광역시 북구,경기도 수원시 팔달구,경기도 안산시 단원구,경기도 용인시 처인구,경기도 파주시,경기도 이천시,경기도 광주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군,강원도 춘천시,강원도 원주시,강원도 강릉시,강원도 동해시,강원도 태백시,강원도 속초시,강원도 삼척시,강원도 홍천군,강원도 횡성군,강원도 영월군,강원도 평창군,강원도 정선군,강원도 철원군,강원도 고성군,강원도 양양군,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 단양군,충청남도 천안시 동남구,충청남도 공주시,충청남도 보령시,충청남도 아산시,충청남도 서산시,충청남도 논산시,충청남도 당진시,충청남도 부여군,충청남도 서천군,충청남도 홍성군,충청남도 예산군,충청남도 태안군,전라북도 전주시 완산구,전라북도 전주시 덕진구,전라북도 군산시,전라북도 익산시,전라북도 정읍시,전라북도 남원시,전라북도 완주군,전라북도 무주군,전라북도 고창군,전라북도 부안군,전라남도 목포시,전라남도 여수시,전라남도 순천시,전라남도 나주시,전라남도 광양시,전라남도 담양군,전라남도 구례군,전라남도 고흥군,전라남도 보성군,전라남도 화순군,전라남도 장흥군,전라남도 강진군,전라남도 해남군,전라남도 영암군,전라남도 무안군,전라남도 영광군,전라남도 완도군,전라남도 진도군,전라남도 신안군,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 상주시,경상북도 문경시,경상북도 청송군,경상북도 영덕군,경상북도 울진군,경상남도 진주시,경상남도 통영시,경상남도 사천시,경상남도 김해시,경상남도 밀양시,경상남도 거제시,경상남도 창녕군,경상남도 남해군,경상남도 하동군,경상남도 함양군,제주특별자치도 제주시,제주특별자치도 서귀포시
179932,175626,257144,84255,73304,84456,194155,123273,218128,132027,107359,128717,147561,103863,210476,182039,210750,135369,135250,110869,133721,129772,96258,117070,64267,81082,139052,176824,187670,262912,136377,239779,174808,122485,74944,148408,194930,146058,138128,179170,66188,32904,118709,79163,110122,85546,54268,91725,49372,48777,74363,99810,104242,92861,139329,89611,55962,59207,141080,141947,116209,125831,111997,110465,119849,98808,83859,77160,96247,135081,128762,106765,130950,121922,80823,71609,94610,48949,81264,88195,101281,129358,110686,93592,51740,83070,38196,72536,63831,78024,44334,44831,72151,61270,73633,67498,42302,32746,50525,121996,139911,245234,96848,129353,115632,73457,101524,76063,49686,77522,59110,133380,104803,104846,182810,118220,133707,82124,77153,74523,42702,,
214382,183880,238618,65472,59015,66943,183813,90628,236922,95517,107350,122790,221042,152157,208775,155632,217910,132240,127234,116102,124644,134205,83444,121304,61346,86423,147064,185016,154831,247111,133058,211708,156251,149792,53309,166303,200063,144718,131158,201062,65868,31380,140839,77030,117338,82944,53492,101925,49546,39156,79609,121884,98897,75932,121032,81275,43325,61684,130690,117664,124202,113436,108924,75361,123179,79373,77700,66133,75059,154437,125031,93681,135671,91560,59132,58865,75799,45097,77385,87551,101719,138170,105165,61954,50059,75900,37634,63019,49226,54281,33761,35948,56243,42781,65095,58746,42591,29015,46234,115506,134056,231001,71651,103926,100666,59533,74556,69469,41198,82648,61501,107988,112498,96429,167701,97316,143841,55837,79693,69055,36882,153023,
234819,209436,252193,58550,57959,55293,176826,79593,205641,79643,96175,111136,185223,171744,184614,147326,209624,127953,112856,115146,116049,132481,78868,116798,50782,77501,162772,173743,138412,231751,114214,189636,139006,132613,48173,152211,178539,120654,104625,154428,50554,20455,109281,53990,84147,63656,36460,74037,32170,31572,60599,100752,90251,65641,88067,57070,29198,41501,118212,90202,92583,94145,83079,52420,97955,54098,53239,48220,52151,116676,110453,82680,108654,69474,41540,41669,59263,33406,57426,60352,87730,109719,85941,48173,41578,63230,27099,41096,33194,42351,22241,24685,38855,32530,51334,41995,30520,20990,33844,100746,112963,187388,51310,75548,84825,39493,50729,48795,27483,57602,42235,82838,89424,72492,145015,75253,120432,40792,56951,51257,25118,141831,
207568,184087,216943,49160,50151,41573,140142,62926,155177,61639,83713,86731,138419,138233,161674,115218,139443,99050,68871,94842,96187,115187,63285,91425,35966,60495,135430,133090,105599,172965,81304,130157,93857,77361,32678,85469,103574,75085,78912,88215,29599,12746,56410,33377,44639,38423,21684,40169,17208,19179,31121,53417,77167,56049,59191,37800,20829,24098,99399,71234,51370,72565,52640,37069,56327,33909,32416,30930,36311,59907,82656,63654,70572,50996,26074,25008,43688,19771,30922,32662,61318,65458,59934,34256,30424,42530,13067,19747,18028,29139,12028,13866,20815,22392,34555,22633,15984,12960,18657,71245,75965,126697,35685,51256,64325,24305,34313,29888,16943,31745,23427,58779,51507,45677,114538,50756,74312,29646,27748,31152,13848,117373,87592
270767,177971,229293,49454,61561,32983,140510,63571,121354,48956,69777,73867,71432,140958,103432,97663,81561,77821,26338,97073,82370,106975,57671,95029,24148,42676,123958,109663,87574,101948,74440,97818,52539,49583,16635,40746,55194,51134,53132,54270,19116,9041,35580,20488,23334,21860,10744,20461,9942,12046,17572,25451,71961,50019,40952,24598,10801,11052,81372,43861,23343,57785,34340,32586,35600,18934,16158,22697,24704,26190,71761,67749,44027,44244,20983,16652,33687,9774,16794,14471,49972,45368,46908,30344,24656,23327,7185,10081,10138,21888,8166,9328,14387,19824,25482,13807,10055,7820,12367,56132,49981,66653,23251,33350,52111,15615,23446,17980,8556,14254,10420,46478,29717,28706,87233,23002,43616,18625,12798,14114,7871,105128,71332
302425,192538,245172,50745,60737,34182,144037,64769,123686,49976,74094,73781,76228,144601,105145,101569,88460,83873,27541,97129,83500,111620,57693,96750,26550,44371,127336,115024,95169,110141,80503,100404,55494,53002,18383,40907,54103,51645,56728,55428,19314,9547,35131,22162,24977,23842,11579,21038,11146,12495,17958,25686,74194,52335,42506,24075,11379,11870,84950,45334,26317,63143,36714,28503,39536,19516,18066,24740,25757,27525,71614,68819,48342,44766,20785,17146,35949,10728,18141,15581,46345,49254,48036,32560,26420,25990,7966,11019,11310,23006,8473,9805,15744,21782,27904,15752,10298,8614,15386,56667,52173,67623,24377,34400,53476,16403,24667,18033,9283,16071,12980,44913,29025,29917,89433,23978,43647,19553,13396,14831,9109,100486,75614
315192,205546,255803,51221,61769,33707,144959,66686,125187,51762,76122,75368,76807,145593,108079,103327,92396,88234,31405,100142,87170,118295,57980,99796,26770,44858,130244,117086,97176,111911,82144,103258,56726,53754,18030,42163,56492,53489,54880,56390,19138,9261,37055,22167,27416,23010,12009,22195,11902,11932,18917,26163,77184,54673,43914,24604,11625,12607,87571,46539,29242,66405,37309,28785,41865,19281,19509,24991,26210,29354,71309,70078,49534,46081,19876,16580,35803,11100,18918,15832,45659,50287,49477,33506,26898,27205,7771,11022,11408,24454,8925,9967,15997,22531,28290,15834,10466,8653,15733,58151,53149,69905,25257,34941,55689,16637,25882,19232,8983,16647,12757,45751,28699,30051,90501,24880,43445,21203,13359,15475,9330,104743,0
347411,254260,287309,51916,67790,34959,159369,72320,138432,54396,84041,83480,81762,160286,120969,114559,105999,100144,34822,112871,96859,129130,62205,107361,27474,48440,145705,130368,110099,121714,96251,118769,63533,63910,20017,53810,69959,65147,71027,71688,24708,10703,49438,26471,35638,30558,13700,31320,13155,13241,24481,37049,86085,61578,51792,29137,13056,16157,99032,58818,38717,74492,44060,37053,47914,23582,22436,29632,30470,40354,82564,78943,55256,50865,22922,20387,40828,12798,22291,19120,55742,55763,56450,37615,29086,29177,10672,12220,13315,27038,9699,11558,17335,24608,32598,16494,10718,9883,17248,61758,57454,83802,28083,40606,60838,18966,30033,22736,10557,17975,13979,52431,30030,33659,97767,27842,46772,23119,14363,17435,10658,0,
310119,256014,307385,47245,63674,43204,173009,70530,184867,62779,90715,105060,147166,178836,156650,128759,179280,125076,91086,119319,114416,152242,68642,108459,31738,62178,170296,165413,177479,213898,126751,184112,124803,112535,38977,128984,140278,121986,96382,130006,35100,15997,101492,40157,87146,58924,32740,71995,28329,23572,51630,87838,93441,71652,82234,50397,27845,39720,123847,104854,79569,100552,74387,49248,82188,50015,45233,45473,51101,102214,104546,82174,85782,61609,33978,34758,60581,26664,43256,44893,72032,84853,79362,46741,38190,59335,21425,22784,26255,37785,15309,19807,28049,31886,45149,28259,17973,15474,29612,75611,79932,153715,39621,60563,69915,32165,46487,42903,20663,34870,26543,68715,53265,54944,126354,59163,72302,34140,34596,38877,20455,132091,
329134,254965,312030,54022,67671,48762,200261,78538,201902,68138,89200,111807,151540,201241,174213,151850,179470,128473,93859,130462,127243,158653,81745,118095,36166,67519,184699,175303,151244,202641,122774,176410,124214,123580,38132,140650,166801,114684,103479,144867,38289,15481,112551,42368,76158,61551,35581,77852,31025,24946,57856,92524,100959,76590,84806,55592,29117,42359,128997,98102,91748,99374,79191,50752,93502,49390,47364,47933,56525,116344,117137,89347,93791,65235,35627,36247,62472,27272,43019,48157,74495,95948,84747,48340,37790,59838,21526,26657,26463,37127,17395,20682,30055,32068,48650,29193,21959,14970,29853,87244,91817,161314,42558,65702,76477,34625,45333,43392,21165,39298,29584,74775,65738,58213,130236,61709,86776,35110,40636,39907,20587,0,
253789,219447,262376,52629,59193,40296,152124,66599,163368,59798,87543,83435,159606,160427,171125,122607,151511,106496,79618,103105,100880,127970,71634,98469,35613,65515,150087,148992,134078,190035,112517,168987,112279,119989,36260,106326,132872,85972,93986,103134,30061,13341,76074,37334,64342,51994,28719,59888,24452,22327,41514,66048,86834,64436,73509,44731,27395,33081,118163,88971,71610,85017,65143,45769,78786,43171,39251,41729,47126,85429,88048,71886,81251,56343,33544,31188,55615,25968,38764,39767,60324,76179,68828,44305,35484,59562,18798,22468,22409,38073,14346,17249,24995,28449,40668,26624,18248,14200,26180,73045,84366,158134,40952,58063,70299,28573,40745,38728,20001,33933,25528,63654,57530,54587,126906,67999,77598,36292,34335,39328,18446,138455,
304675,200108,256062,53852,64637,36290,152720,70557,133315,53201,78444,79243,76618,143321,107318,105842,92814,88797,32952,103850,85769,118660,59483,100609,28268,45404,133733,125852,97732,111951,85596,103199,58909,55329,17999,46473,58996,59187,63853,63864,20987,9941,46254,23785,29252,26390,11909,27445,14444,12691,23009,34069,77353,57318,47048,25977,11582,12756,90278,48516,34102,68637,40212,34975,43329,21338,19894,26908,27866,34745,76129,72358,52205,47612,22936,18301,34790,11599,19659,17147,49155,56152,53983,33349,27782,26218,8051,11852,11483,24362,9355,9815,16859,22679,27676,14728,11757,10522,16064,62146,55364,76296,25788,37726,57535,16897,25842,18803,9104,17200,13642,53235,33700,30742,90836,26123,48635,20155,15421,14418,9926,126599,92057
337782,215628,275827,54850,66845,38281,161977,71744,132170,54057,80241,80935,80222,146842,110023,109425,96471,92323,31484,106418,87901,119008,62286,105066,29622,46778,137007,128469,106160,118103,88471,109806,61280,57033,18721,45629,61486,57891,65939,60894,23298,10618,44746,24371,28966,25936,12615,27226,14516,12937,22552,32653,80575,57629,48212,27479,12646,13476,92912,49293,34438,72401,41522,31754,45126,22033,19946,28746,29563,31278,76162,75423,51375,48661,24058,19262,38095,11007,19477,16667,50479,57333,53265,35554,29178,27193,9236,12498,12599,27452,9334,10382,17209,24460,29804,15475,12331,10516,16594,63178,56544,77705,27410,39137,57994,18222,27177,20933,9066,17298,14417,48449,34225,32021,96900,27402,48979,20857,15262,15184,9803,124054,0
340030,219238,277929,54676,66543,36774,162473,72309,133502,55280,81571,79826,79685,152579,113078,112884,95750,95265,31219,107837,89096,124590,63559,108342,29632,45780,141282,127529,106806,119864,94021,115479,62505,58193,19100,45211,60102,58209,62202,62329,21740,10994,46036,24382,29180,25901,12817,27942,14994,13363,23238,36938,82679,59498,49489,27076,13387,13388,93617,48295,32017,73989,41048,31433,44869,20934,20646,28516,28554,29426,78164,76456,52351,49205,23868,19312,37953,11007,19454,16328,51452,57589,52925,35123,30158,27406,8390,12625,12867,25377,9468,10945,17373,24995,30557,15948,12248,10350,18102,63748,57043,79711,27547,38127,59783,18378,26649,21765,9313,17722,15232,48815,33338,33255,101253,28089,48282,20593,15035,15014,9356,126808,101017
327297,226164,281511,54776,68792,37090,162702,73595,139585,55934,82536,81612,78742,150174,115766,115978,97934,97940,32084,109711,92933,128192,68515,109101,29288,50164,145054,130398,113426,121397,93130,113137,65460,60609,19360,47016,65593,59477,68179,66784,21972,12072,50128,24829,30752,28601,12583,31638,14949,13953,25018,33592,85166,63339,50927,28079,13619,15293,95985,54455,32742,74936,41605,35265,46022,21750,21287,29046,28812,32032,81346,78572,54440,51397,25598,19517,39765,11789,20592,18475,52893,58695,54533,36296,30201,29284,8866,12864,12560,26437,9786,10689,18448,25443,31152,16492,13525,10615,18301,65317,57906,80186,28717,39116,60755,19051,27695,21462,9482,18881,15008,49907,35735,33193,96363,28715,49428,20546,15526,14866,9628,132814,101146
367613,264988,306510,54340,75523,38846,177055,78353,158546,59138,92633,89063,87196,168230,130546,125571,108443,107800,36941,124451,104833,139645,69352,116848,30558,53721,160956,142530,123166,126628,104596,126433,69438,68765,22234,57756,73521,71165,76463,80451,24276,12337,63993,28144,40021,36851,16391,42296,19219,15030,29940,42434,97935,69983,59572,32750,16091,19293,107864,61306,40905,81065,46458,37289,51162,25214,25016,32446,32996,46581,89074,85347,61327,55362,26444,21507,42353,14922,22335,21987,59180,66407,60040,39459,31679,29938,9960,14022,14661,26425,10564,12064,20787,25859,37539,16935,13511,11394,18591,68944,65442,94199,30281,43793,68361,21495,32823,25302,11897,22181,17032,56470,42479,36479,104465,32494,56178,21509,18871,16367,11672,137924,104582
388039,299379,366048,60389,79511,51069,220286,91585,220786,75698,99656,118950,152081,211621,193497,168595,168656,149218,88015,153516,139036,172646,86486,129977,37738,75215,220720,184531,174930,201862,132807,186812,115984,117020,37680,116991,154610,115549,106579,122432,36019,16800,103605,39721,68591,60249,28627,79143,33968,23959,51437,77054,118967,88498,89535,52195,30895,38240,142119,99780,78708,107005,73334,56217,84250,45538,45007,48686,54473,95816,121498,100834,90035,71320,39032,33884,60520,24915,39980,40041,75388,87588,83856,49141,38087,54526,18869,23557,23084,37604,15943,17997,27199,31997,48343,24610,18709,14596,24934,91143,99418,160893,42705,67643,83117,32894,46054,41458,21779,36872,26611,78558,70353,54555,140782,68091,83313,37195,36342,31319,19782,150908,
286489,250311,298051,59689,63657,46861,175527,78071,203299,66862,95862,99430,167153,161460,189452,137882,157845,124317,83275,119472,118506,147332,80786,112297,38290,71754,180588,168288,151437,200044,127330,197945,122809,141071,38160,128422,168218,100217,95481,113476,37330,16394,93048,38724,84911,60050,27885,75403,30518,24816,46133,74436,97218,74831,84714,50076,34418,39208,131046,94902,74477,101809,70538,53862,96082,44893,42631,44896,55111,89138,100959,88122,83338,65591,43562,33637,62165,25880,42235,39575,67318,79963,73848,48355,36132,60801,22232,22409,24667,41824,14445,18165,26273,30564,44426,26476,18059,14589,23418,88409,93732,171968,43765,64256,78905,32899,46313,41543,25530,39202,27003,71136,69384,54718,139349,79084,82626,41055,35902,36489,19812,148264,0
327342,211601,272587,54756,67003,37431,160896,74493,136039,56545,79635,80874,78257,142886,112354,107609,96980,97535,32117,87601,91920,127033,61996,107092,29938,48977,142223,133304,108523,120246,92000,110288,65112,60880,20061,50691,66268,65051,71381,72059,22305,10943,58733,25172,32980,29338,13972,35197,17185,14283,26994,44782,82855,61801,53491,27927,13535,17825,95895,49421,31497,82892,41060,38812,46277,21311,18928,28800,30378,35867,81801,78509,53265,53282,26551,20466,40271,11488,20044,18209,54316,59077,56191,35979,29408,27343,8554,12002,13041,26204,9845,10710,18032,23977,31614,15318,12224,10549,14901,67122,59900,82365,26396,41273,59484,18720,28263,21120,10725,17879,13891,50823,38891,32853,96040,28795,50377,19861,16423,14431,10295,122657,90820
351191,225772,287192,57001,69412,38558,169054,81405,137083,58629,84179,82245,83989,151145,117738,114205,100770,102600,32335,99623,94829,132873,70222,112246,32005,50039,144847,135093,115798,125368,94726,117457,69578,63700,20768,49942,68252,65216,70367,70809,23873,11375,56862,26875,31751,29380,13846,34372,17988,15036,26864,41459,85094,63428,54908,28859,13937,16335,99869,51992,31406,83161,43123,33991,48132,22874,20494,28985,32456,33975,94293,90033,63911,62684,29666,21668,45824,12189,21839,20221,62149,64675,63397,40823,32020,30514,9226,13260,13716,29124,10998,12344,19583,27154,36022,17037,13048,11268,18258,66929,59389,80769,28835,43251,64343,19592,30534,21625,11704,18823,15091,51897,37837,32957,99080,29891,49525,20805,15998,15238,10787,141404,101060
354994,232048,284876,55127,68079,37059,164557,81095,138330,58341,88383,81286,81429,150015,118194,113012,99753,103871,30786,89206,94368,132191,66050,113694,31116,51125,148020,136502,113375,123610,94875,116561,65881,62070,19293,47136,61485,63189,67668,69411,23715,11964,53973,26453,30147,30084,13003,32725,18112,14574,25755,35846,86945,62323,54277,27698,14307,15271,98937,51464,31888,81125,41716,34158,45854,21400,19666,29917,30037,31519,86842,83810,59001,56967,26190,20405,42953,12242,20916,18406,54484,60067,56089,36850,30648,26972,8687,12380,12768,25922,9769,10952,18504,24670,34427,15688,12285,10386,17488,65656,58112,78562,28279,41936,62895,20602,29825,21020,11508,18353,15524,51722,36662,31968,99610,29113,48793,20427,13981,14015,9779,121318,93773
355656,236249,291728,54467,69783,37805,161157,81308,143844,57679,80899,82442,77899,155066,122993,118121,100801,106826,34938,92989,97110,135491,64933,115398,30582,51509,150141,134523,112249,125622,97470,119346,68954,63378,19931,50221,62591,67692,71611,71154,23493,11930,55535,27738,32937,30547,13820,35698,20005,14851,26793,37649,90243,67240,56467,29645,14295,16227,100432,54342,31935,83222,44909,40572,46286,21295,21051,28966,30450,31137,86812,84099,56080,56480,27332,21856,43165,12532,20655,18767,57370,61829,59720,36691,30586,29249,9698,12662,13182,26207,10485,11772,18318,24538,33248,15853,12610,12211,18044,66009,60417,81423,28838,43848,65956,21980,31040,21700,12388,18745,16705,53954,35960,33898,99623,27607,48334,20753,14941,14672,10659,125169,
388198,281195,323208,58642,81129,43527,195312,88337,175194,65613,102654,97076,93925,178732,144723,131361,111117,114707,39215,143430,113577,152189,75512,131046,32754,57181,178956,146472,129343,134361,111919,138998,75979,73354,23487,67081,86116,79954,87722,88490,29663,13260,70769,28934,42661,40154,18307,47916,22364,16285,32474,46297,99976,72400,67053,36891,17323,23865,112908,66553,36408,89313,47990,39405,51274,24934,23294,31637,36322,40131,143390,128108,61567,66331,32017,26911,57496,16862,25342,22492,66091,85137,70338,46040,34858,36198,13907,14346,15821,32293,11568,14290,20521,27955,36313,16990,13753,11551,16095,71294,70657,104070,32311,50338,73140,25531,36082,28618,15774,21770,17414,61505,43116,40569,113520,36596,59199,23276,19155,18407,13232,193011,112705
401680,307443,380473,60031,82766,55620,243419,93145,241798,77020,102601,123107,162904,218726,203722,168416,169257,151194,81873,174696,144722,182296,91955,142668,40484,78758,231131,186645,179561,204829,138104,209084,122801,118426,38285,130756,148513,128489,116405,138762,40600,17949,108946,40405,78660,64197,33250,82771,36376,24956,53467,84424,117958,89626,96646,62177,35289,47647,142597,107062,74454,116725,72917,58840,79481,47069,40444,49025,60022,82576,185722,144166,111857,103417,54483,48078,75674,32194,45483,43866,108699,111317,110704,60899,50894,64582,26152,23966,26502,44559,18139,21066,29587,37226,60640,26638,19301,15615,25911,92411,101852,176508,46084,73625,90165,39982,52556,47054,31766,39119,26981,87754,70425,62052,152231,72598,86544,35860,37898,33644,22848,199939,
313894,258666,306550,61076,70776,47964,184604,80825,210866,71327,93507,98925,183293,179597,203739,143333,159157,130367,83159,142474,119782,153833,94257,124808,41430,69280,194889,165379,167306,207495,141230,227892,131314,159916,38280,141126,170849,109664,107470,121513,35498,19871,95205,42116,74636,61728,30337,74853,34326,26165,47031,74572,102104,78015,92764,59911,38668,47996,137548,107734,76896,106761,70317,55544,89814,48498,41524,46470,63603,79350,154188,126499,111628,96107,54070,47405,77297,34567,49231,46009,96105,103643,105101,60699,47541,73990,28696,25206,27054,48562,17117,20932,29652,37085,55926,28203,21012,16241,26711,86491,98525,179866,46997,70458,81985,39450,50430,49110,35983,40738,27284,79149,67903,59115,147402,83050,84427,41012,37430,39758,23663,195063,
337803,218031,284195,57355,72401,39723,171807,82611,146346,59914,83659,85453,83564,152232,124831,116005,99931,102016,33375,91008,97458,133047,69141,118981,32459,54771,145532,139599,113391,124903,98044,123703,65905,63596,20008,56132,69176,69036,75891,73373,22231,10978,58092,26346,35290,33469,13862,33601,17976,12706,27371,36800,86209,63293,56873,33067,16906,19160,102550,55012,38781,85018,44219,38876,47361,21712,21578,30722,30881,36993,103252,94348,67178,68249,28199,21636,40869,11778,18494,17893,63067,65289,62008,38457,31095,27062,9301,11828,11468,25550,9236,10223,16841,23493,34878,14280,11722,10044,15966,66238,63808,88377,29582,43541,65578,22659,30077,23250,15695,19578,15947,55030,39030,34052,101568,29436,52909,20569,17533,15205,11940,157845,97510
357028,228773,298805,61267,73669,40505,178198,80160,148341,65508,86212,85400,84929,156317,124606,117915,104383,106984,36107,92267,98005,138214,71465,121685,33195,54605,148285,139783,118172,130132,98236,128325,71366,64238,19841,52175,68281,70407,73974,71280,24117,11281,53833,28304,31222,33935,14278,30477,19873,14950,25088,35508,90327,65059,56915,32761,17819,18763,104349,56239,37099,85745,44716,35984,49353,22292,23698,31171,31956,34469,103208,95176,65965,69471,29641,22044,43388,11544,19296,17448,63154,66342,63013,40113,31575,28101,9778,12420,11692,26638,10020,10827,17842,23868,35712,14617,12240,11626,17578,67325,63934,87894,30150,44838,67267,22639,31842,23575,16336,19317,16487,56462,38113,34261,106191,31012,51780,21780,16763,16993,11953,156429,0
373950,242725,306134,61232,71177,41396,175911,80712,147568,65733,87411,88322,83557,160037,128984,121190,103801,109702,32696,94621,100007,139508,70967,122139,32953,56336,155834,140303,118594,131289,99129,131040,69745,65713,19688,52974,72007,68389,71557,69438,25614,11587,51888,28139,33700,30777,14141,30131,18908,13890,24607,33521,91652,66764,56660,32796,17805,18324,106167,58458,34718,84268,44508,35176,47622,22016,21009,30309,33569,32954,104511,95231,64109,69179,29105,22029,44037,11187,19569,17609,63871,64350,61774,40153,31621,28216,10562,11894,11641,27110,9691,11107,17041,24538,35628,14475,11500,11529,16050,69083,64728,86491,30807,44159,65353,23345,30811,24402,17191,19048,15999,55076,39753,34415,106981,30503,52204,21936,16731,15759,11641,0,
371670,243860,305707,61427,74789,41284,181190,83148,152482,66103,89402,90097,87127,157023,131515,121660,105522,108441,34056,99295,103939,148114,72889,121659,33144,57322,153513,141381,122008,133453,101742,135469,72439,67570,21764,55845,71073,71700,74158,71384,23825,11903,51292,28580,34816,30561,15743,31201,18715,16400,25014,37694,96451,70060,60809,35870,18659,20142,109494,59355,35266,91315,47452,36796,50960,23843,23919,31873,34408,33544,109157,99163,68269,73060,30939,23506,45333,12693,21028,18931,67316,68794,67332,41551,33562,29081,10410,12187,12611,26922,10224,11746,17631,25253,36941,15084,11692,12047,14731,70506,65295,91216,31952,45604,69112,24013,32572,25049,18279,20726,16486,56642,40435,35872,108922,32387,54072,21570,16918,16503,12246,162732,
395414,288546,341093,63013,82525,45315,201928,87557,178821,72036,100421,100209,96198,181907,153558,142568,117792,122210,40184,111343,119686,158246,83623,136779,34555,62924,177183,156517,137925,141765,113527,160441,82509,73772,24172,73257,90885,83780,84776,86979,27694,12813,63474,30805,41314,40457,19180,43713,22329,18127,29739,41896,103963,77875,72302,43767,21309,26979,121477,74080,45346,96715,53189,40559,57114,27898,28019,34416,39790,44989,120449,106595,76583,76893,35077,27016,48831,15714,23801,23046,74759,76894,75026,44842,35205,33431,12684,13894,14279,27961,11242,12504,19760,27016,38274,16738,13686,12108,15887,77969,74770,109166,35102,54292,75730,28098,37709,31867,22047,23962,19324,63704,45050,41096,118519,37756,62607,24621,20637,19228,14646,0,
421230,329987,393952,66874,84338,57327,249987,101698,250930,82543,105908,129213,168129,223601,211237,176333,176634,162920,82956,131099,149658,192182,99867,150371,43308,83041,233858,195054,192077,218179,145874,212676,134149,118794,39029,141979,161073,129153,110013,136970,40265,18337,100275,42574,70780,61806,32045,75893,34923,29433,47191,72015,124035,94530,103805,70083,43019,53223,155602,121040,84674,125728,80527,59563,87515,50782,45314,52457,62563,84708,153579,119949,98914,88191,56845,41369,67501,29427,42467,40851,90938,98168,96387,52671,42127,60477,24770,22007,22693,39388,16326,19054,27693,31208,49569,23629,18194,14796,22299,102132,110700,182939,49133,79644,90910,43887,52155,54078,44067,42065,30103,92041,74503,61859,158719,76936,91357,38989,40057,38053,25291,,
235241,232886,263177,53344,67062,44696,173098,74547,206267,58159,87753,96571,167524,148068,180303,122901,118658,108918,58142,86664,107104,133431,74108,109289,32269,68327,152904,133789,112930,149689,114790,171566,88894,116887,26510,112147,131913,86599,78943,103701,31137,14179,78104,35108,55712,49293,22565,53776,25060,17630,36769,58406,89271,68120,77359,48951,27885,39696,119645,87531,59612,90384,60119,42602,71170,36990,30522,37333,45431,60637,99795,78705,68337,57118,38043,31257,42208,24474,31349,30042,65278,71244,71420,37187,32203,46891,20255,17482,17945,29627,11660,14562,21026,22850,34988,17988,14208,12073,15457,81319,84190,157994,38119,61925,67854,32988,37459,40299,35308,36812,25307,67534,63725,52990,126389,70931,75561,32351,35341,34925,19576,141412,106425
286556,192729,247965,50873,63437,33969,145816,65368,122355,51748,72807,71247,71680,138796,109597,97121,84399,79546,30396,89394,85799,117437,56725,97505,25160,43724,124930,112085,93801,101765,77996,105260,57430,52156,15486,51181,60439,57935,53424,60928,19309,8175,45078,22198,26124,24722,11202,25959,14574,11144,19817,28048,72075,57564,47223,30242,14863,15788,88143,51861,26902,70408,37463,33846,38867,19343,19231,24286,28002,27168,78934,70090,47900,51617,28854,18355,32968,10677,17534,15208,50911,48878,50058,32349,22629,25258,8507,9137,9325,20674,8115,8444,14511,18968,27222,11781,9708,8558,11136,57608,52324,74349,24306,36020,52971,18329,23926,22041,15811,16195,13037,43867,30352,28429,81512,25370,41147,17555,14960,13379,9492,130711,0
300512,203526,252260,54150,65044,36338,154627,68254,126057,53724,80712,71106,75106,141645,110584,98370,83693,84083,27581,89349,86056,121433,58411,102293,26168,45446,122900,111999,94848,106360,81303,108609,59903,52109,15722,47731,60399,57524,53354,57744,20502,8598,42277,21851,24448,23933,11352,22868,12982,11216,19260,26350,75807,56737,47209,29254,14073,15805,89482,50833,24980,72253,40022,29763,38185,19251,17569,24884,29528,24435,79180,70663,46679,53257,31110,19009,35787,10708,18838,15247,52878,47312,50892,32760,23885,26726,10296,9065,10643,22351,7681,9388,15213,20549,28614,12003,9469,8575,10857,57679,52573,74283,24945,37132,54056,18292,24432,20758,16752,15489,12295,45339,30474,30117,86957,27306,40653,18743,14035,14613,9477,129546,
