서울특별시 종로구,서울특별시 용산구,서울특별시 송파구,부산광역시 서구,부산광역시 동구,부산광역시 영도구,부산광역시 부산진구,부산광역시 남구,부산광역시 해운대구,부산광역시 사하구,부산광역시 강서구,부산광역시 수영구,부산광역시 기장군,대구광역시 중구,대구광역시 동구,대구광역시 수성구,인천광역시 중구,인천광역시 연수구,인천광역시 강화군,광주광역시 서구,대전광역시 중구,대전광역시 유성구,울산광역시 중구,울산광역시 남구,울산광역시 동구,울산광역시 북구,경기도 수원시 팔달구,경기도 안산시 단원구,경기도 용인시 처인구,경기도 파주시,경기도 이천시,경기도 광주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군,강원도 춘천시,강원도 원주시,강원도 강릉시,강원도 동해시,강원도 태백시,강원도 속초시,강원도 삼척시,강원도 홍천군,강원도 횡성군,강원도 영월군,강원도 평창군,강원도 정선군,강원도 철원군,강원도 고성군,강원도 양양군,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 단양군,충청남도 천안시 동남구,충청남도 공주시,충청남도 보령시,충청남도 아산시,충청남도 서산시,충청남도 논산시,충청남도 당진시,충청남도 부여군,충청남도 서천군,충청남도 홍성군,충청남도 예산군,충청남도 태안군,전라북도 전주시 완산구,전라북도 전주시 덕진구,전라북도 군산시,전라북도 익산시,전라북도 정읍시,전라북도 남원시,전라북도 완주군,전라북도 무주군,전라북도 고창군,전라북도 부안군,전라남도 목포시,전라남도 여수시,전라남도 순천시,전라남도 나주시,전라남도 광양시,전라남도 담양군,전라남도 구례군,전라남도 고흥군,전라남도 보성군,전라남도 화순군,전라남도 장흥군,전라남도 강진군,전라남도 해남군,전라남도 영암군,전라남도 무안군,전라남도 영광군,전라남도 완도군,전라남도 진도군,전라남도 신안군,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 상주시,경상북도 문경시,경상북도 청송군,경상북도 영덕군,경상북도 울진군,경상남도 진주시,경상남도 통영시,경상남도 사천시,경상남도 김해시,경상남도 밀양시,경상남도 거제시,경상남도 창녕군,경상남도 남해군,경상남도 하동군,경상남도 함양군,제주특별자치도 제주시,제주특별자치도 서귀포시
315648,209135,284019,59280,75045,44611,175983,78528,144521,63582,98466,82547,84818,147498,120183,114062,104914,102265,30716,119947,95642,141125,66533,110845,39211,56402,137895,135359,117835,133082,97728,118669,69762,64486,21357,46458,64236,69743,69495,66793,24953,13625,37042,27273,30025,21582,14162,28538,16288,16056,22931,26888,92996,63325,57082,29938,12989,13344,106373,59420,36106,89729,43842,39402,50254,22939,22041,30195,32750,33335,88069,89155,58958,55807,25109,20259,50618,11481,23239,19478,58497,56223,58109,41741,33461,31935,10777,14859,14857,30933,11237,12959,20906,31098,38329,17654,13718,11337,18473,72531,64790,84683,30115,43105,65412,20557,31287,22341,11776,19604,17247,58632,33356,35146,106351,32056,51661,23590,15967,15717,13659,,
293099,201749,276335,57281,72869,42865,170585,77531,141185,63697,94296,79320,80142,140051,117250,111840,100961,99592,24017,118680,91150,135051,64526,110531,36828,55426,131664,130504,99306,117918,86079,103875,60484,52113,17568,36509,50391,63566,65124,62135,22128,12006,32992,24530,22853,17520,12141,22820,13920,13418,20096,24779,91083,60557,51535,26514,10316,10754,102265,53418,31781,86661,40161,32720,45607,19362,18650,28483,30071,28835,84481,86697,52671,52730,22586,18162,44490,10161,19107,15534,58318,51438,55104,40197,31450,26971,8191,13372,13190,27774,10275,11888,18650,29448,35850,14952,12525,10505,16633,70266,61063,80618,28621,41004,63510,19219,27607,18905,9907,18149,15855,55908,30263,32477,103274,25418,49562,20372,13444,12409,11320,,
335051,233761,303074,57793,75599,43776,174714,80736,146918,64104,95740,83078,81369,153887,125807,120133,116934,109501,34321,125433,100663,146182,70906,111359,37082,57083,145375,143245,128043,138569,99468,126049,74895,65292,23209,50816,69896,72311,72018,67149,23664,12479,37917,25945,29373,22524,14837,28894,16359,17377,23696,27655,98565,67269,57959,29012,13267,13354,114019,63624,39179,93784,45911,43355,53185,25046,24125,31879,34043,36245,92732,95396,62333,58018,26935,20703,53043,12087,22852,19412,61772,54429,59760,43494,34126,32540,9314,14679,14266,30722,10974,12777,20012,30501,38006,17536,14227,11667,17854,73716,65583,84144,30886,44547,66174,21005,30416,22253,11426,19653,16641,58823,31246,35455,106510,26856,49445,21824,14730,14603,15838,,
316437,237872,278131,50796,74458,41657,162745,67902,147362,55605,99390,84399,86842,156917,126440,109963,112349,96435,37291,121086,93057,123514,62854,102359,29390,52499,137338,117855,110257,121940,98775,117172,70177,65325,20556,58152,71407,65816,70084,70329,22415,9985,45704,23697,35981,25717,16824,36569,16503,13328,27013,35464,85434,60480,53072,29532,13386,16406,103272,66608,44195,76650,49341,33328,48280,25075,24670,30842,32276,46244,86295,83591,58133,50213,25833,20573,47131,15448,23448,21765,58365,57629,55783,39205,30271,32656,10521,14977,14397,27361,10774,11633,19091,25024,32957,15736,14466,11919,17939,68663,63051,95263,27266,39074,57007,18624,30341,23928,12628,21602,16600,51274,36682,34845,94336,30386,51163,21289,17817,16319,14359,0,
348899,281414,324771,57396,81943,60973,207465,79895,226166,71192,113098,122732,155226,190820,179666,144258,184837,138371,86646,155145,122310,160391,75961,114808,42645,70693,186631,155309,176748,202551,132868,174338,121499,100427,38998,122619,137161,109863,108441,127898,39414,15368,89993,42892,71872,46350,36996,79560,35118,26472,55389,76878,102958,78355,86639,54885,25600,40031,136528,118906,88293,107321,73626,52940,84940,48406,48065,50675,53895,104129,126263,107002,92553,68086,39855,36946,68853,29375,44844,46342,80662,94754,82547,51059,39990,61825,24050,29361,26714,39857,18300,19654,30016,33895,51039,27095,23525,18533,32002,96310,107606,177530,40636,63954,71901,31072,46752,44087,21887,45872,33782,74982,69878,59959,129152,65516,89352,35533,39178,35426,30269,,
296932,242637,276949,61917,63516,63412,170002,73071,235608,67157,112500,114327,188498,151699,175189,125835,214424,138331,107025,123502,113722,147475,70860,99022,49533,74912,165553,159440,166877,237175,136801,206372,149306,121850,46695,161394,181150,121476,105034,149481,45153,17297,105064,49054,82921,54503,43112,95734,37347,34440,63885,93182,92290,71131,91728,61660,32889,49133,136463,129178,105043,106078,83261,55137,108148,55531,54301,55672,62688,127695,117916,97288,100824,66509,44779,39725,74480,34238,53611,55935,76246,104093,85415,53651,40545,75298,32379,32916,31752,45993,18059,22368,32653,33749,53537,31957,23788,18477,37158,103702,120411,213396,42934,65530,68784,36481,47183,49331,28736,54840,38894,71567,80236,67241,132954,79650,100286,44195,48769,46650,36985,177569,
230991,192622,235271,52886,67368,50338,156384,63007,173234,58378,102796,90427,129399,156188,137568,106443,125844,102672,59684,105946,98762,127149,62679,92520,35929,59137,135232,119090,133160,151418,118779,161709,92956,91363,25821,96389,119311,77104,80544,94204,28703,11750,65371,32115,51926,36532,29140,58643,23509,17420,37911,57519,82671,61819,67081,42241,20917,29599,110830,83367,58227,86578,53607,42265,66637,37162,33977,35565,41443,72568,95835,81822,71139,56194,35481,29133,59297,22554,37638,34801,61782,76580,68806,45388,34552,56075,18389,21650,21179,32842,13598,16594,23810,28622,41410,22706,16709,14598,23697,79107,84607,144558,31533,49931,57726,25481,34299,33964,18136,34288,24618,57254,52500,47416,107201,49662,69767,27834,28560,30638,21820,174377,
281527,189387,252263,53483,66215,39797,146484,66113,128495,53363,87106,75953,75986,138537,107074,98867,91754,84194,26288,106446,85451,119305,62989,96503,29168,47031,121375,109447,100900,102121,89666,100216,55436,56573,14972,38825,55114,52812,60726,56434,18806,9638,34487,20755,23775,19267,12858,25714,12547,9657,17981,21025,78396,55151,49185,26741,12524,13386,90055,52856,31931,72667,39996,37663,43916,21398,19624,27124,29142,31397,77079,80518,51210,51897,24250,18639,44530,11323,20708,17396,50684,51762,52223,37262,28117,29920,8744,12990,12962,25598,9768,10807,17843,25509,32973,15507,12626,11047,14742,66609,56753,79593,24689,36585,53703,17877,25466,22622,10296,18448,13222,49557,34233,34430,86845,27422,45966,19804,14705,14137,13729,,
279356,192303,254867,54110,68287,40452,146069,67666,135945,54037,87755,78428,83711,136980,109419,99436,92453,87729,24371,109714,86219,121264,60968,98271,29215,49167,120433,108707,93955,103930,85909,96130,56005,52273,14948,34974,49694,52657,58448,51393,16535,9005,31651,17919,22678,17738,11935,22474,11707,9298,16398,19057,79170,56135,47436,24692,12920,12665,90724,53352,31221,73098,39564,33186,43708,20494,19754,26081,28376,30722,78281,80122,51972,52444,24716,18476,45789,11186,21058,17746,51377,51914,52768,37916,29684,29630,8926,12877,12753,26435,9845,10823,17833,26075,33436,15728,11633,11232,15861,61904,52514,78366,26094,35217,54721,17642,26332,21185,9696,15653,12441,48622,33819,33179,88580,27632,45196,20357,15134,14190,13070,,
295933,204146,262839,55114,69313,41157,149921,68063,145796,56154,92232,79789,83829,141391,110453,102838,95661,88555,31293,114356,86137,121526,61858,100531,30201,50876,125682,112142,99299,109126,91028,98371,60697,55510,17947,39954,54485,55469,60943,57409,19222,9516,36641,21563,23996,18810,11987,26790,13801,10680,19708,23423,81468,57633,49030,24567,12287,13522,91473,51958,32220,72835,40878,32565,44749,20705,20687,26139,29388,30720,78577,80454,52194,54126,24778,18915,45950,11550,21205,18474,54362,52926,55091,39696,29630,30616,9217,13166,13373,26029,10243,11814,18693,26398,34306,15104,13041,11366,15226,68081,59235,85530,26697,38114,58540,19135,27394,21466,9818,17273,13776,50090,34855,32541,94712,27595,47004,21918,16002,14159,12556,,
307670,258068,290883,54215,82342,44260,167928,75106,167806,60674,112221,92034,92972,159916,133802,113710,110226,103661,36250,135454,100593,133891,64188,107380,29380,52899,140232,123615,116516,120723,112222,122920,68890,66313,20293,56890,78151,69369,77061,74815,24004,11204,49555,23309,35768,26251,16842,41042,16931,13604,26366,32696,95069,66786,62019,32060,14561,21434,108614,66746,42601,83900,47761,37454,52253,25988,25521,31186,34126,47620,93078,90526,62252,59536,33873,22597,50132,15319,25643,23389,67109,67053,63956,43854,34045,34002,12272,16610,15909,29867,12325,13270,21580,29002,37120,16610,15631,12329,17969,74088,68077,102438,30738,45533,70846,23434,33343,26682,12040,21762,16576,58312,42332,39199,106272,32791,56722,24461,21904,16865,15102,,
354760,296324,336447,63992,90979,67445,206254,84322,255852,76290,131116,130679,173383,184241,188591,148439,200826,144105,92619,162689,128067,171446,78212,118787,45783,76181,194195,171567,212973,214708,159876,192936,141973,117214,41903,141988,145190,123396,121653,138437,42300,18266,105802,42418,80816,53361,41716,89112,38863,29558,55726,83591,112827,84705,100767,61319,31579,48208,146045,125662,103286,124206,86053,62341,100406,57865,57317,56497,63847,127422,137771,115230,108541,78681,53414,46075,78434,37309,55967,59429,97000,117061,100999,60766,47455,70294,28038,35130,32888,45494,21259,24391,36446,40685,57964,33087,26425,18123,37855,103893,111549,197420,47073,77029,86870,40997,55367,54078,26531,49297,35564,85947,80660,70448,152208,75471,103684,42371,52066,39064,33834,0,
254651,229574,277368,68577,78861,68218,184368,77851,257478,74295,119339,125100,206338,168641,190492,136720,174324,122392,93652,134855,115378,152420,81465,113356,55174,80113,157965,149871,159003,181100,142217,197184,116616,120149,35045,152569,180535,120030,113016,170475,51513,21495,124520,55245,91323,57719,45607,104837,44099,25495,69794,104079,97950,76773,98647,62773,36031,52775,139461,123888,108539,115897,86383,62386,116812,58221,56846,55875,65404,133859,126866,106957,108792,72647,52243,43298,76691,37876,56756,63491,93918,120491,98345,59193,46414,76795,30746,35730,34582,45732,20090,23198,36228,35479,53131,34305,27172,19152,41082,115167,132429,233690,47822,76216,79877,43563,50564,56840,31325,61780,45163,78538,89111,71990,141738,88056,111864,46104,57259,45874,34713,195261,
311146,229280,270008,49065,80419,49842,163316,66669,188392,57081,98907,96605,122640,139571,143647,107261,150538,115144,70960,126405,99968,126216,58877,95260,29963,54513,154440,138029,151884,188709,129772,178088,111127,99967,32648,120261,150598,95611,89912,104467,31041,12846,79403,31134,58656,40392,28103,64731,26440,22425,43440,57493,88345,64511,72437,43950,20898,29726,122227,82838,63494,90387,60574,42729,74763,36580,33347,37610,44613,77963,103768,85734,73979,57414,32383,27372,51214,23260,31365,33288,69190,83142,71642,40975,35428,45628,15840,20538,19507,28888,13795,15400,23119,25623,38920,19838,18122,14828,22101,78887,76512,124937,30899,51478,61645,27508,33652,33027,15060,29990,23593,61864,52815,43599,103556,38501,68797,23715,28673,21231,16007,,
311425,207604,270220,54016,73651,39720,151539,66431,137537,54504,87359,77307,72471,133464,106744,96956,99149,90490,35235,118903,84742,118944,59238,96772,25903,45762,126968,120596,110733,119377,95501,108632,65609,58472,19107,50019,62070,65507,64878,68150,24092,9541,49851,22056,30243,21093,12829,32797,15643,13067,26038,31087,80497,58492,51646,27671,11988,12976,92806,49253,33380,75787,41144,35257,44887,20065,18234,27417,29181,32882,80218,83312,49351,51800,22533,17140,41564,10941,18447,16232,54240,50989,56229,35404,29498,27240,7852,11654,13701,24767,10327,10799,17756,24663,33720,13726,10749,10074,15643,62465,54353,72355,25172,36412,58134,18609,24654,19324,8996,15988,13553,56581,28154,32179,89836,23607,42600,17589,12415,11660,8446,,
327782,223791,286973,56574,69612,40840,157424,68585,142613,56976,92450,82001,81672,147654,115712,104662,105403,95743,34532,118516,89061,126916,63144,103862,28677,46981,133109,123146,119215,126340,98292,116793,67914,65883,20713,50606,66920,65372,65656,66863,24034,10489,50051,23289,30618,22174,13557,32466,15652,14390,26733,31701,84907,61819,54704,28852,13200,14622,97383,53533,37435,80824,42681,33544,51861,21883,21088,29582,31191,34285,82660,84813,55388,55611,25167,18709,47446,10835,21601,18407,54412,52477,56272,41049,31340,30068,10567,13756,13458,27821,10610,12110,18354,27549,35693,15067,11491,10021,17346,66062,58629,81590,27921,37798,59994,20881,26126,21401,10361,18330,15075,51620,30278,33522,97217,27448,44212,22328,14011,13469,9865,,
325203,221812,280939,57734,73985,44509,158068,70056,147684,59192,100927,85754,87673,144522,119771,108057,109725,98903,35264,125166,89880,132120,65850,106899,32625,55153,134665,123241,122599,127140,102566,118710,69149,66137,20063,52430,68610,67587,67573,70450,23881,11113,53009,25354,32904,23024,15607,36224,16643,13907,28856,38930,88425,64095,56082,28524,14529,15553,99360,59104,38279,83858,44793,40873,50528,23476,23080,30606,32826,36727,85729,87502,58941,58179,26161,20295,49176,12695,22657,20221,55614,57289,57837,40525,32723,32458,9937,15183,14263,28570,10979,12586,19894,28194,36767,16311,12859,11141,19078,70519,62393,90969,29159,41337,61346,21427,28562,22361,10999,19721,16118,53546,36002,35473,99023,30300,49189,23072,17177,14867,10510,,
320933,252574,305428,56025,83113,46774,173653,75392,162776,64479,114535,92839,93835,159247,136933,117943,119160,110166,39529,141707,99043,136696,73100,113971,33208,56824,146962,133097,131284,131267,113189,123924,74558,70968,23611,60343,78684,76291,79370,77638,24944,12409,57390,24629,39950,27270,17416,42791,18491,15035,29167,35263,95095,67752,62316,33962,15884,18593,107561,64441,42525,87000,49716,36347,56265,25811,24478,33726,36100,46703,96692,94976,62119,60422,27802,22189,50893,15225,24476,21459,63682,67869,65321,44209,35400,34282,10641,17432,15441,29180,12026,13138,21751,29229,37543,17105,14623,13913,19483,75454,68444,103351,31454,46052,66509,21801,31040,26396,12288,22970,17354,58912,43019,40395,109126,34520,56857,23538,20482,16248,12735,,
348643,283911,348571,49847,78402,55516,205652,79562,207862,66798,95646,112694,128640,192276,183836,153452,156604,149017,77971,172978,127068,169476,71889,119212,34023,71659,196423,162862,172467,192558,132894,176985,112569,93765,36620,108057,131114,113096,103307,116606,39044,14991,93059,34667,67716,43184,28649,73829,29962,25106,47432,65077,112954,80809,82380,50195,26778,33391,138986,93667,60938,110122,64407,52488,74200,40689,34465,46337,50507,71020,136835,111343,79892,71641,38248,30611,64002,24361,36680,33747,79851,81760,82372,49787,39481,53305,17532,20052,21465,36467,15242,16965,24777,29198,47572,21914,14996,13767,18289,87733,91574,140335,37643,62900,72919,31386,40506,39026,19033,32083,24434,75506,54989,50074,119965,48818,69293,27764,28033,23288,17141,,
265514,231504,284546,54941,66801,57008,168946,71320,208090,65856,106011,103009,170722,152556,183171,127568,145258,134216,80783,133737,108426,145072,73361,102880,37649,71406,163246,140154,141856,186911,133183,188676,107995,106567,35515,109331,134860,100289,93128,108613,35913,14834,88251,35331,63719,42020,28513,75402,34484,23504,46723,63347,93934,70690,77060,47266,30283,34685,125669,89004,57249,99846,61361,51898,73475,40170,34519,41660,49590,67127,111747,99687,74205,65147,38907,30870,64140,26155,39027,34820,69552,77024,79813,49946,38284,65026,20112,21532,23302,40162,14749,16636,24328,29267,45590,22658,14664,15227,20524,85886,94585,169749,38409,60490,70011,31598,41733,40365,25312,35596,25438,68337,55798,52350,131232,70536,70739,37364,31078,29293,19628,,
295367,201239,272822,55846,72535,42366,154734,71468,140480,58291,95889,83492,86051,143499,112534,107248,99960,94718,32524,129132,90793,128214,64866,105482,31556,52468,129621,124414,112106,119490,98329,114733,64773,59853,18864,51324,65289,66740,68021,73503,25183,10235,60096,25581,33026,23334,13938,39454,16259,12643,29918,36234,85471,61204,53789,29421,14204,15078,94097,54398,37159,81268,42422,38132,49321,21435,20822,28746,30896,36283,86562,87794,56704,55571,25314,19151,46910,12446,21735,20005,55700,58633,58074,40139,31551,30411,10482,14757,13522,28187,10557,11978,20124,26913,35114,15812,12696,12088,18694,70776,63834,90717,26309,39259,57726,19871,27563,21671,11421,20220,15815,53005,35166,33208,96474,29334,49145,20148,17119,13891,9874,,
312708,206171,283949,57577,72431,43807,162263,71523,146897,59163,93036,79319,86981,146379,119965,110424,98085,96680,30893,133531,90120,131512,65950,109358,31967,52306,131565,122939,111676,123960,100696,111789,65421,59896,19989,44462,59038,65191,67533,66716,23380,9892,52396,24715,31411,20809,13378,32871,15790,12834,26647,33568,86484,61447,53397,27038,13734,14466,98393,51140,28083,84636,41707,33707,47901,20679,17406,28539,30770,29281,87750,87935,51858,56140,24312,19173,45442,11491,20414,16110,56576,56484,57847,40549,34006,29581,9153,14589,14377,26629,10171,12157,19122,27142,35953,14525,12012,11917,18129,71115,62783,89334,27568,39940,60218,19057,28150,23001,11872,19317,15585,53305,33832,34698,99591,29522,47795,21655,16170,14010,9765,171860,
344718,224486,291621,58980,73852,43872,166617,73847,148877,61100,94583,80688,87116,155772,123375,113364,105842,103740,33835,143429,94215,137135,71717,114674,31542,51986,139137,126925,121297,128413,102914,121722,69138,61846,20465,48394,65289,71279,67859,67678,24190,10089,53995,24604,30997,22611,13992,35109,17155,13464,27150,33486,89661,64348,55934,28985,14702,15512,102303,55634,33229,86655,43809,34083,52041,22723,19433,29611,32407,32191,90308,90808,55137,59978,25558,20307,48924,12412,21596,18088,56918,58124,60781,42635,33587,31868,9607,15756,13963,28284,11174,11880,19531,29065,40682,15181,12960,11528,17857,72509,62914,90411,29708,40981,64769,19295,30737,23382,12549,17451,14498,53944,34677,34745,100527,29533,48134,22647,16549,13863,10457,,
331720,223740,295072,53838,73635,40127,156111,72604,146304,58348,89827,77175,79983,148920,126341,112778,108742,107569,34823,146429,95515,138037,64661,110977,29973,53463,140882,127009,119376,130699,104213,120529,69786,63110,20788,50055,65799,71899,69012,70633,25005,10279,55740,26522,33428,24202,14035,36782,17993,14339,28043,35740,90925,67805,57610,30452,16010,16365,105152,58885,34697,89099,47001,38951,52841,23521,20727,30882,33129,32882,90106,91405,58970,60578,27048,21404,51420,13924,22917,19681,58299,63712,63090,45437,35959,32588,10470,23317,14151,28746,11101,11985,20187,28501,38038,16516,13110,11756,17698,72745,64078,93424,29640,42410,64541,19366,30691,24130,12944,20191,17390,55392,35877,35687,99324,28316,47144,22393,16890,14689,10536,,
357652,269278,323293,58712,85301,48670,186504,80240,169206,67431,113045,93217,103353,171255,142571,127448,122185,115430,44931,163908,110394,149760,72802,123267,33832,57800,162206,140320,135026,142230,117686,140583,80342,69097,24042,67226,83062,83839,86288,88559,28303,13030,68695,27454,43613,29565,19282,49371,23781,16131,33484,40904,102209,72439,67907,37815,17137,22073,117409,68915,46811,95975,52320,41047,58978,26883,24915,34415,36966,46027,104761,100213,63307,64603,30601,24340,56141,18469,27026,24715,69309,71518,72446,48674,37494,35959,12944,17322,15970,30866,12884,13877,22885,30583,39761,17713,14250,13587,19025,78975,73203,115848,33457,50557,72203,21834,37383,29056,14974,23693,19660,61877,43948,39340,112612,36316,57690,26094,20058,17715,13356,0,
394925,307997,381620,61397,88781,65816,233815,90206,232036,79546,117464,126625,163915,215852,202192,168427,182395,157040,84463,190512,140722,187251,86168,136996,43245,78440,221936,176966,193846,215731,147755,202034,130431,103810,40068,129904,156656,126177,115855,136397,46319,17972,109321,42050,74515,49331,33241,87391,37201,27555,55230,78077,119287,87490,94698,65124,33903,43508,151247,111752,82132,121508,78369,60743,90898,47708,42545,53462,57644,91008,144913,121684,94116,82921,46949,39872,76278,30604,46799,43475,89094,98395,97866,63725,44735,64916,27967,27967,26077,45625,18696,20119,31582,37602,54841,27848,19738,16648,29093,103694,109350,185693,44899,71467,84075,33675,52029,48196,30342,40475,30416,84590,70069,59468,148545,69492,85908,39748,37581,32108,23572,197857,162582
314205,256953,314125,59515,74727,60386,179262,74586,210386,68963,109424,102422,180582,171879,193540,139989,171725,131361,86146,151110,115002,160325,80373,114378,44620,68725,184221,150123,169673,216419,156608,222947,137020,124072,41638,146767,167055,114473,106227,122296,40039,17118,94621,41633,74327,46805,32375,79794,34673,26708,51092,76812,100213,75015,88556,62181,35506,41976,139234,105541,75115,115335,74730,57451,95792,46857,40531,47869,56914,85955,115894,102329,88290,74012,43996,37972,73288,32005,47965,42521,76688,89845,87182,62006,43541,71603,26090,26233,26197,45139,16861,19937,30656,34837,48473,27396,20103,16113,30403,96918,105198,194502,43737,67286,76271,32268,49854,47471,32420,43783,31206,73766,67978,58725,146007,77323,83978,42385,36717,34571,22086,192129,
322904,217823,293498,58570,77769,49115,166588,75802,146203,62729,97141,85390,89059,151325,125574,111699,107620,102437,35490,143321,97656,135553,72748,113656,32906,53550,140043,127971,122742,128811,103963,124612,73583,64312,20762,57727,87499,73708,76053,77543,25936,12859,60820,27657,36164,26355,15303,39338,18416,15089,31452,37338,89196,64222,59110,35805,15481,18413,103354,56737,35865,89974,44907,41359,50741,23722,20734,29946,33667,36436,90423,93364,60138,59613,30971,21938,49949,13927,23821,21326,58917,62042,61287,46029,33820,34151,11454,15648,14528,29129,11074,11523,20513,29145,37984,16432,14289,11284,20182,78599,68280,95069,29752,45168,63919,21188,31652,25603,14991,23016,18060,57666,38975,36128,101988,31124,52684,22609,17122,16009,11163,191642,
347917,228294,308448,59740,75633,49333,172890,76003,148677,62790,99986,85376,89501,155861,128447,113245,109542,103608,35039,148221,99513,139479,69523,117718,33529,55078,144936,128978,124670,133763,105886,127892,73409,62504,21349,52992,66933,74001,73353,74080,25905,11348,57545,27990,35742,24085,14619,37118,18629,15681,29955,34426,91436,65880,60777,34056,16494,18463,106979,58358,35155,92531,45957,37826,51939,23306,22211,30848,33137,34363,90611,93823,60756,61063,32580,22336,52105,13378,24177,20966,59597,61703,61950,49063,34818,33384,11454,15581,14062,29762,11490,12685,21524,29487,39633,17929,13818,12032,21934,75328,66212,94658,30113,45034,63154,20612,32136,23478,15933,22045,19133,56529,39909,36772,105486,31276,51739,22894,17148,15290,11118,,
352792,235285,310730,58844,77364,48043,173479,76894,152322,62580,102411,85371,91112,157724,130259,115465,112074,105293,37042,152146,99769,140879,70870,119040,34340,55172,145507,130439,125475,135673,105991,130822,72317,62347,21870,52305,67852,75531,72480,72630,26307,11304,54624,28488,31635,23002,14587,36131,20545,15820,29300,33304,93315,67453,60390,34650,15490,18093,105770,59495,35099,94059,46442,37414,50648,23991,21350,30313,32122,33524,93148,95818,58452,62852,31225,22276,51156,13845,23766,20551,60795,62687,63102,48450,35777,33453,11124,15846,14444,30705,12361,12452,21435,29470,38348,17004,13823,13078,21494,74542,66029,94774,30573,44815,63247,20828,30723,23406,16609,21596,18673,57969,39689,36992,105190,31242,50720,24614,16942,16228,11309,,
355952,241991,315432,60316,77821,49010,176191,77630,159399,63686,100472,86944,93820,159426,134833,118085,115733,110604,35841,155650,105019,144626,70005,116911,33971,55999,150116,131342,128450,137905,107689,137404,74837,64664,21582,54750,77570,75318,74798,75757,27581,11765,56917,28640,33114,24392,15065,37280,18397,16887,30066,35468,94072,70063,62719,38450,15999,20306,109711,61573,39216,93005,46670,40490,52617,25530,22713,30568,34699,34714,94452,97781,63306,63119,35020,23836,54608,15083,25543,22208,63220,65978,65003,48813,36015,35367,13999,16455,14460,31056,12013,13035,21605,29948,38919,16844,14370,13780,21023,75216,67521,99439,31812,46472,64602,22010,31313,25563,17501,22748,18824,59317,39440,39699,108661,33252,51810,24127,17468,16358,12384,,
377481,289148,339576,59710,90126,51683,197386,82508,180015,68045,114478,97789,99212,178518,153940,128346,128673,120133,42423,172255,111442,156618,74960,127663,35011,61007,165463,140400,143928,150597,122425,152934,84417,71147,25651,71778,87342,87769,93883,89366,30659,12825,69336,29728,44536,31271,20960,49809,22516,17964,36276,47217,104801,75899,72355,45656,19185,26617,122647,73897,48167,101683,52967,42942,57974,28406,26037,35174,38938,47116,109278,107501,72041,67526,37662,27934,56934,19262,28619,25351,71076,76113,75208,51775,39500,40049,15789,18451,16924,32353,13362,15864,23765,31257,41619,18401,15160,13971,23820,80874,78295,124323,35113,53204,70582,25605,36998,30288,20660,25663,20743,65153,44736,44477,116795,38854,59103,25741,20681,19023,14995,0,
417625,364680,395438,62364,93280,67963,243169,93518,243570,77615,117064,127930,157894,216644,211264,167316,186085,162638,83418,203232,146032,188091,97004,141863,45141,77582,224052,176581,207033,223697,149103,205351,138769,107189,41008,141184,155664,133978,123083,133614,46100,18252,110961,43497,76736,50663,35743,83807,38403,30542,57334,75011,120942,90039,103901,75805,38553,53135,158876,115924,81974,130090,75968,62432,87811,47094,40508,52319,62343,86876,148809,126584,98399,84507,60698,43670,79592,35807,49722,44488,90341,104168,104946,61844,46539,68159,30086,29111,26257,45875,19483,20555,31210,37166,54271,26619,22261,17825,29987,107389,113148,193464,45664,77669,81225,40041,52742,52880,43606,46618,32349,88103,72547,61857,151852,73568,88465,38027,37870,33703,25338,0,
335511,309871,330125,61392,77109,62986,193787,80045,225016,70265,112581,110007,177462,173591,212217,152405,174232,139146,82336,159269,124560,160311,84956,119440,45543,75168,184779,153529,181852,226929,157270,241945,148327,127427,40946,177144,175931,122712,113216,118706,39762,16877,94892,40905,76510,47518,33515,77574,36224,30558,50271,67525,104832,77400,97876,73690,44598,52343,148363,115255,75864,122337,71319,60589,92333,45478,38604,45159,58897,80026,123195,105896,92108,77537,62462,43986,82066,39198,55632,46070,80620,95656,94038,62406,44952,82706,32989,27234,27297,49668,18111,20582,31559,36365,49004,28848,20982,18232,28928,98831,109363,202371,45574,72991,76974,39529,51041,55023,46983,47001,32359,81139,70479,60526,147540,86852,86388,41338,37991,37314,24767,,
294489,201256,259071,46684,66692,39469,147101,60919,130928,46565,80846,73581,79744,136643,113485,96707,91330,82408,29060,106064,83222,111404,57003,92669,26470,43336,124717,104693,104855,109612,86500,110797,59888,55969,15715,53697,65071,62860,58262,66518,21263,9201,50539,22316,30462,21029,12918,31569,15205,11326,23321,30410,73493,53421,46331,33031,14512,18784,89971,52359,30456,68900,34836,32340,38273,20195,17040,24680,27441,30367,77461,75931,47516,45887,32490,20356,41822,14789,22405,19511,49433,54033,51326,35951,27127,30945,11727,12049,12339,25879,9500,10242,17301,22689,27584,14225,11497,11740,15587,58589,56095,84071,23389,36697,48344,18145,24883,22154,17565,17475,12946,43013,32302,30790,81837,28404,44064,17743,14808,13585,10224,,
