서울특별시 종로구,서울특별시 용산구,서울특별시 송파구,부산광역시 서구,부산광역시 동구,부산광역시 영도구,부산광역시 부산진구,부산광역시 남구,부산광역시 해운대구,부산광역시 사하구,부산광역시 강서구,부산광역시 수영구,부산광역시 기장군,대구광역시 중구,대구광역시 동구,대구광역시 수성구,인천광역시 중구,인천광역시 연수구,인천광역시 강화군,광주광역시 서구,대전광역시 중구,대전광역시 유성구,울산광역시 중구,울산광역시 남구,울산광역시 동구,울산광역시 북구,경기도 수원시 팔달구,경기도 안산시 단원구,경기도 용인시 처인구,경기도 파주시,경기도 이천시,경기도 광주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군,강원도 춘천시,강원도 원주시,강원도 강릉시,강원도 동해시,강원도 태백시,강원도 속초시,강원도 삼척시,강원도 홍천군,강원도 횡성군,강원도 영월군,강원도 평창군,강원도 정선군,강원도 철원군,강원도 고성군,강원도 양양군,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 단양군,충청남도 천안시 동남구,충청남도 공주시,충청남도 보령시,충청남도 아산시,충청남도 서산시,충청남도 논산시,충청남도 당진시,충청남도 부여군,충청남도 서천군,충청남도 홍성군,충청남도 예산군,충청남도 태안군,전라북도 전주시 완산구,전라북도 전주시 덕진구,전라북도 군산시,전라북도 익산시,전라북도 정읍시,전라북도 남원시,전라북도 완주군,전라북도 무주군,전라북도 고창군,전라북도 부안군,전라남도 목포시,전라남도 여수시,전라남도 순천시,전라남도 나주시,전라남도 광양시,전라남도 담양군,전라남도 구례군,전라남도 고흥군,전라남도 보성군,전라남도 화순군,전라남도 장흥군,전라남도 강진군,전라남도 해남군,전라남도 영암군,전라남도 무안군,전라남도 영광군,전라남도 완도군,전라남도 진도군,전라남도 신안군,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 상주시,경상북도 문경시,경상북도 청송군,경상북도 영덕군,경상북도 울진군,경상남도 진주시,경상남도 통영시,경상남도 사천시,경상남도 김해시,경상남도 밀양시,경상남도 거제시,경상남도 창녕군,경상남도 남해군,경상남도 하동군,경상남도 함양군,제주특별자치도 제주시,제주특별자치도 서귀포시
334287,253988,308870,55894,88835,43524,179295,72733,171209,57135,85148,90483,84412,154371,139514,128381,121738,92670,23636,141428,102953,145797,65209,116537,34028,61489,154271,127595,114740,126043,96324,104945,59499,53600,17884,58844,59099,64652,65134,74802,27628,10480,50275,25478,33664,27207,13344,29993,19333,12919,30492,32556,95498,67751,56847,31200,11421,15585,104240,64112,34631,85492,40849,36466,48088,22380,19986,26573,33920,29945,119772,115858,72675,72942,31828,26252,56611,15320,25597,24703,84097,76959,72188,48741,39504,36170,11626,16172,18832,35546,15116,16140,24194,32652,45448,19353,17030,13926,16058,76416,74862,99324,31845,37718,65709,19225,30066,22091,9802,18695,17591,55446,33787,36767,101920,26661,55412,19499,15438,13671,11039,,
348420,248790,307065,56132,89917,43874,184143,73566,173836,58756,87648,93302,85841,153919,136973,133012,129651,94672,23331,145415,101690,141187,66960,120299,34644,63015,152084,128376,103642,124544,89203,99020,58503,47752,18564,54334,54359,61049,62068,69368,25329,10319,45555,25438,30716,24344,12845,27536,17437,13427,27297,31636,92555,65590,49841,27906,11226,12440,100459,61911,31306,82450,37199,40126,44744,19686,17463,25974,30410,27161,120186,115624,69269,71642,30780,26236,54638,14637,23184,22126,84061,76527,70156,47533,38768,34859,10352,16080,17990,33485,14877,15431,24195,32124,45503,18882,17314,13426,17242,74330,74026,97968,32094,36640,66230,19196,29457,20607,9577,16932,15490,54670,35500,36702,103124,25907,54250,20212,15018,12892,11281,,
318379,247867,290224,59333,87937,48834,193462,76563,186400,61715,101740,101875,95880,154870,136458,133223,120894,92393,20144,147563,103604,148071,68221,122131,35600,63735,144366,120764,99886,111058,85206,92923,50788,43365,15627,49434,49500,56708,60440,67876,24857,10328,43761,24736,30854,23203,11776,26830,17587,11252,25290,27453,95377,66871,50578,27444,11224,11886,103014,60168,33374,82977,38423,36011,45619,22235,19624,26471,31747,26875,119733,117373,71963,72465,31017,25537,55462,14912,23639,23682,85433,77925,70503,47628,40168,37044,10129,17068,17900,34462,14806,14842,25984,31807,45780,19589,18191,15212,19606,77035,75160,98588,31265,36675,65747,19721,31733,21689,9827,20086,18596,55084,39746,37891,108281,27802,60235,20401,16834,13978,11405,,
386104,302719,326088,54158,94051,50007,197763,74296,189755,59063,104694,107016,100210,160604,144946,121935,141461,111900,36083,156153,103849,153507,63504,114335,32054,59876,170650,133077,119827,118998,96724,114410,67963,65172,20437,82052,78657,75219,76026,84891,29460,12173,62737,28886,47808,37301,17965,44004,23026,13035,35206,42077,95932,65819,59046,35583,14000,18646,110379,69863,42276,81442,43352,36120,53199,25946,22657,28203,34681,41997,131262,117044,79825,76991,33749,30659,58871,19969,28264,29030,89472,87950,79158,50558,41575,39927,13673,20348,19419,35620,16236,14757,25524,30835,46065,21165,18972,16172,21650,72309,72474,108228,30057,36044,61624,19386,34420,24393,10345,22025,17700,58783,44900,39548,104284,32445,64212,22292,19814,15907,13570,,
427402,385104,427653,61169,114427,75260,252447,87979,277733,76198,117275,159256,163161,197291,193004,178498,210977,163083,81595,194151,138811,205785,76320,131694,44898,83759,239308,183626,179905,190508,132860,159352,120272,94903,36731,157905,144508,122281,110072,130842,44099,17861,101885,45354,83097,65698,33975,74623,38916,25732,61867,78410,113571,85549,93047,64429,23268,39125,149983,116656,85794,111201,66393,54549,86771,44094,40186,38484,56453,89477,165896,136772,109512,90148,46300,46458,95182,35843,44109,47341,111479,115912,102041,61561,52333,69556,24746,29942,32348,52921,23189,21712,34984,36532,58985,29731,23638,19375,31642,96154,111043,165964,41650,49678,76465,30195,45754,41130,17751,40522,29242,77515,69976,58734,146040,64563,102922,31765,37657,29583,25367,,
313631,305418,353239,55832,92478,66085,191179,75254,250465,64552,110530,122366,164889,146347,182407,127531,193703,141337,70361,157330,114752,165795,66296,106368,41523,77312,191623,157145,148972,176301,113905,154290,117585,86721,36092,148697,145354,104820,98414,119791,41279,16258,92778,42887,78639,62971,32684,71780,33175,24748,57938,72066,98062,72810,85101,61014,23935,37997,132600,98445,73906,96034,62093,49125,79397,39824,35459,32662,52403,82644,141309,117764,98643,80766,42649,44925,87981,35180,40144,43974,95793,103851,90442,56593,48485,73073,24897,27234,29648,53076,19259,20933,31554,34295,53540,28175,22715,16541,27872,82727,100764,157697,38789,46166,67359,27916,40471,40394,18386,44041,28799,65533,64463,54316,135582,63513,91434,32264,33970,29013,25805,,
324128,226489,278916,50321,76141,42898,164366,64876,153089,50836,84797,87769,79563,135423,117802,107582,126742,97998,30978,133067,89432,125902,56683,100777,29976,51411,141680,121528,107039,115666,89334,104917,64860,56472,19133,70832,68783,66409,63083,76372,25450,12516,57889,25814,41286,30497,14396,35693,19868,12749,33465,39465,81454,59069,49628,30685,12351,14806,92850,50538,33527,71989,38487,35105,45024,20770,18665,25205,29619,32740,113264,106226,70029,66754,31754,27039,51127,13541,23791,24214,75207,74161,70182,44022,37821,34047,10960,15732,16250,31918,13482,14626,22642,27903,38446,18200,16281,12756,17452,65509,62786,86679,25479,32348,56482,17714,25359,19619,8930,16941,14931,47255,32447,31460,88141,25302,50361,18258,15415,12824,9885,,
335366,232877,293848,52362,76915,42458,170680,68061,154392,52716,87085,86475,80892,148152,121293,115226,126021,104310,28020,140521,94124,131465,61576,106250,30420,52884,146592,120579,111570,120360,90270,105166,64573,55665,19468,64348,67504,64910,63298,74727,26124,14603,52879,26201,35456,26819,13787,33236,19698,12148,30466,34853,84258,60347,49732,29105,11926,14500,94326,51030,32643,72201,39602,32460,45431,20837,18876,24763,31111,31282,114110,107794,70320,68627,31409,26634,53070,12909,24653,24085,77276,73258,70410,46166,38554,34658,10481,16027,16572,32415,13789,13964,23065,29272,40541,19087,16630,13313,17692,67586,64006,84100,28189,32474,58277,17712,25841,20724,9127,17846,15658,48570,32681,32824,92667,25239,51037,19073,15001,13124,10491,,
348354,241677,297087,55231,80421,43655,175348,68267,157705,54003,94376,91901,82133,148630,123904,114794,130259,103940,27992,146223,94450,129986,60384,107678,30517,54778,150443,122308,109934,120405,91106,105508,62557,52986,19093,58681,63452,63732,63203,72142,25494,12981,50671,25800,35722,27329,13871,30754,19909,13100,28285,32160,87678,60695,49365,28642,13799,13508,97088,52758,31901,73895,38223,33404,43884,20481,18346,25196,29441,28096,116892,110183,70834,70181,31654,27070,53214,13806,23532,23649,78160,74537,71690,48514,40525,35397,11106,16748,16293,32870,13322,14356,23266,29147,40596,19075,16872,12949,17058,66841,64911,86616,27637,32973,60326,17719,26278,19589,9130,15906,13753,49092,35134,34168,95531,26602,51747,19495,15605,12928,10307,,
339718,243933,298224,55661,83060,44968,178063,71081,163412,54627,95477,93237,87333,147376,128752,118938,122616,104382,27032,147839,93551,136335,61597,107842,32261,58024,147058,119306,109155,116784,91316,104462,59789,52708,18553,59496,63066,64385,63443,73083,27125,13121,52559,26688,37115,28623,14030,32605,21431,12295,29341,34349,87685,61535,51600,29363,11834,14053,95910,57122,32161,74127,37089,38349,43479,20936,18442,23963,30594,28325,117008,109816,70361,71384,31941,27480,53998,14708,23995,23668,79201,76693,75121,47393,39001,36187,11273,17138,16775,33577,14211,14822,22171,29402,40173,18269,17455,13313,18080,74545,69020,92873,28218,33669,61760,18509,26812,19782,9156,17360,16305,50687,34912,35024,96447,26919,52776,20921,15194,13994,11231,,
381932,297517,342688,54009,95498,47889,197480,77433,184115,59494,111637,103668,94268,165957,146181,131351,143399,120186,36478,166276,103672,152221,66874,119325,34381,62300,173827,138625,124143,130594,104965,119076,69161,62004,20970,84792,82819,80224,82513,91567,32322,14758,68708,32493,53270,38161,20112,47251,24633,14478,39250,45833,100006,70706,61022,39202,13668,19423,112110,67562,45207,84586,43728,38643,53589,25997,21785,27655,36617,41355,133934,122085,80630,78144,35449,30647,59715,20541,27097,29080,91436,88809,82379,51445,41730,37704,13812,19478,18896,35715,15565,15635,25254,30998,45324,19956,18915,14677,19669,77121,78060,112038,32284,38917,68357,21546,31250,26302,11201,21756,19390,58301,43098,39005,108149,30985,66215,21036,19306,15665,12685,,
408763,359923,420153,62333,101799,69750,253162,90579,258166,79859,118704,154095,164085,220999,206113,171500,209489,171943,81582,207917,139547,199582,80689,137612,47270,85293,239431,186691,176127,201044,138829,165591,127045,93906,38007,168036,156836,126440,120991,141758,45844,18849,106108,48659,92802,70145,38525,79978,39265,26003,62385,87547,117017,88379,94791,68599,24908,39411,152734,110649,89145,116820,67074,60718,88608,47273,38478,42315,59191,88580,173437,149288,112889,92487,48535,46994,100453,40039,41553,50155,115693,120620,104150,63978,56586,70561,25726,31902,31629,55334,22181,22711,34640,39107,62330,30359,24189,18641,30855,97558,116021,175309,42834,51829,81545,30613,44761,44617,18347,43192,29261,84358,68480,64795,156206,64550,99810,31593,38419,32238,26633,,
313431,308764,331660,58213,86580,61296,196228,73685,228650,68586,113043,122422,172477,175997,187870,138899,197912,140377,71959,161498,113991,161589,74280,113188,44028,79102,194929,155921,146617,184389,116804,163020,125469,94518,35119,173163,160829,110480,110688,130107,40614,18080,95535,46307,88473,64457,36634,77005,37532,25251,57884,78856,98434,73152,86624,65984,23959,38059,138364,100490,81312,97159,62742,53215,79800,45089,35331,33108,54557,82683,144308,129407,103818,83485,44346,48988,94968,41629,40663,47890,99974,113095,94086,59330,54624,75885,26576,32050,29423,53970,20157,20154,32105,34591,55131,28666,24260,17823,27560,88621,110481,172472,42167,47490,73353,27923,42213,43471,20267,45935,30238,70820,64717,60806,144294,69665,97236,31913,38291,33673,29783,,
326311,231771,289691,51151,80077,39758,163955,65926,160455,50706,88106,90638,78601,137907,125480,113770,130203,104417,31046,142578,91732,127257,58932,102482,30393,52594,143712,124555,108159,119130,91667,105236,65264,53395,19091,72717,71278,69101,67350,80575,26723,12428,59753,25644,44055,30676,13266,36467,20505,14040,31897,36483,87276,58940,51338,30176,11521,16058,98561,52112,34276,73924,37167,36763,45444,23027,18368,26035,31540,32960,117675,111387,73074,69721,31630,27284,50733,16544,23459,25708,82643,80942,73179,47751,37494,33769,11415,18392,16175,32176,14106,14620,23589,28171,39647,19271,17691,14009,18082,70489,67208,92375,26980,33246,61389,18532,25735,19850,9463,18126,15216,57352,37021,34956,92986,25306,55926,17979,17356,13274,10162,,
351349,253612,313312,57963,85146,47379,183891,71899,167681,56623,97801,96443,89072,151796,126732,119967,132752,108688,33259,144319,93599,136612,63847,111739,32753,56858,151505,126051,117886,128082,99500,115663,68303,56954,20277,70801,74101,70710,69459,79302,27669,13243,56731,27641,43973,29952,14193,36021,22706,13337,31718,36843,90952,63047,54243,30881,13491,15333,103486,54744,34885,78753,39995,33860,48747,24521,21319,26102,33171,33498,119304,112943,76532,72653,32916,28780,54542,16297,23996,25476,82264,82661,74746,50608,40709,36202,12144,18999,17506,34866,14516,15280,24674,30621,42514,19952,17429,14147,20027,73257,70348,94091,28990,34858,65527,19329,28275,22071,9778,18500,16936,53389,36266,37838,99651,28323,55504,20186,17377,15156,11550,,
305543,233522,276675,56992,84843,45791,181675,71405,168408,56407,97769,97869,87423,170031,157957,149907,116554,95987,22816,145762,91696,133028,61376,111385,32676,53813,127258,110744,99646,103909,85272,104574,51801,45150,15487,55925,62339,60018,65412,74582,27835,11298,52141,25057,37454,25886,12872,31403,19521,11880,28492,31081,86812,62703,49767,27857,11994,13538,93774,51773,30650,74003,34880,39050,40546,20798,17791,22921,28958,26589,118256,111887,71557,71017,31308,28796,53633,14674,24126,23652,81942,85628,74513,51720,41194,35586,12065,17972,17334,35341,14966,15304,24293,31841,43439,19451,17763,13813,18759,88376,86413,117692,36622,42509,79974,22974,31844,24609,11892,21728,19146,52335,36628,36706,102595,27338,54411,20250,17333,14265,11335,,
373049,262695,325672,56755,87211,45121,183240,72441,170854,56846,99141,98460,89905,174352,162576,156374,139885,113926,31092,146374,97727,143603,62726,110652,33531,57967,156706,127693,121387,128826,98516,120432,66000,57394,19819,65994,72105,68434,68665,78128,28269,11996,55950,27765,41127,28654,14447,35054,20888,13899,31670,37950,92257,64729,56234,31438,13389,15521,104174,57915,36241,81345,39444,40184,48180,31731,19956,26020,33826,32490,119575,114675,76455,74247,33127,29576,56834,16124,25092,27366,84876,86005,75915,49938,42335,36789,12494,17374,17680,35274,14341,16143,24948,31390,44287,20009,18133,13957,19202,94599,90840,119742,37852,45271,87370,24643,33171,25339,12265,23325,20443,53397,37059,37440,101994,28325,55068,20625,17427,14635,12790,,
400939,315059,396578,58941,98949,50940,211064,82180,200988,65384,114616,116389,102590,193532,183615,172524,155794,136443,40611,168402,110033,159115,71876,127638,35042,66340,180141,145713,138486,140483,110253,137948,78192,69888,24109,93070,93425,83995,87451,97809,32966,14677,70810,33594,55732,42335,21237,55946,25908,16661,40758,49153,104297,75620,66302,40404,15879,22887,121367,92581,51042,91036,46905,41082,59526,39075,24471,30246,39863,46609,137851,127292,87055,81462,38353,33012,63706,22101,30107,34854,93966,99716,87352,57046,45832,42465,14982,21274,20392,38461,16422,17188,27316,34990,48269,22199,19889,15286,20602,111729,105863,136268,41397,50287,89259,27346,38556,30959,14595,29784,23320,61927,45165,43175,114117,34567,66897,22006,24192,18524,15370,,
407769,358812,441484,63536,99472,67805,252110,92016,276177,80215,120266,162697,163755,226837,238209,203096,211631,179331,78668,202315,141255,198847,80655,132949,44450,85049,285137,186315,178339,194271,129805,174622,123941,89461,37213,164530,150501,120489,117243,134227,45099,18247,97439,47609,86782,66706,36202,76429,38984,27639,59551,75104,116453,88261,95003,66224,23435,40302,157340,118024,98260,116461,67289,60529,89193,72224,39119,42002,57386,88526,171611,146439,110184,94134,49317,49439,104663,39992,42700,51556,114200,123836,106583,66671,59854,72870,28029,32737,31195,56963,22641,22689,35267,41694,64848,30661,24386,18979,29678,126712,143175,200740,53191,64638,97498,35629,51103,46389,22687,48368,34023,79818,66574,61786,145362,64674,96896,30903,42264,32727,27820,,
330810,313194,367155,59732,88650,62053,197707,78617,251198,69335,113892,126500,165812,179872,228397,176728,201406,154853,74293,164586,118441,162906,70794,112165,46357,81191,202875,163485,150154,187325,120472,174635,119964,91794,35354,165020,150147,109392,107449,124398,42965,17570,91251,46542,82913,62831,35455,74547,40141,27053,57195,72270,101053,75903,90007,66645,25306,40757,139678,107500,85143,103093,62936,55080,83494,65854,37713,35588,53618,82680,147762,128356,103753,87247,45084,48864,95789,42175,40390,47552,100804,113411,96069,59848,55019,76466,27736,29790,28518,52291,20048,20559,31965,40892,59135,28205,23589,18221,28063,117267,137877,200779,51615,59651,93766,34406,48805,46885,22466,51371,34925,71716,64822,59953,138790,70073,95295,31704,39739,34405,33571,,
340471,242461,301535,49089,76490,37474,157654,65350,159428,49707,86114,86362,72773,155251,146445,145284,138719,109545,34156,135588,88699,125836,56218,99532,29295,51367,152836,130652,123272,126731,98932,120988,70310,63439,20585,79095,81209,77119,79093,95527,35012,14788,72496,32542,48773,36218,16279,44177,26287,15362,37340,44665,89147,63176,56302,33219,11596,17973,102591,57956,38748,77537,39605,36537,48475,22493,17494,24845,31964,36470,115939,109684,72185,69872,31449,26563,48893,15015,22362,24829,81714,80672,72496,45128,38784,31816,10883,15873,14840,30548,12539,13475,22345,26505,39380,17495,17005,12543,16849,88710,85729,107716,34528,43926,77549,24479,31507,24850,11511,22324,20082,49676,34714,32743,88092,21804,52764,16695,17533,12288,10143,,
357692,253249,314163,57800,84132,46265,185352,72995,177923,58461,96179,98226,91211,177361,162320,157315,139208,113497,33920,147665,98001,144380,66672,118576,36221,57178,154153,132210,128726,131469,103391,127456,70889,60733,21773,74292,80265,77760,79284,93018,34707,14953,67775,33210,48111,34379,17784,41626,26426,15404,36508,45284,95254,66780,60209,35075,13380,18854,107158,57817,41065,84971,42568,44770,51622,26612,20757,28285,34592,35463,123470,117067,77054,76075,35112,31320,57917,16290,25838,27340,85445,85643,76246,50917,43007,38009,12275,19516,18367,35786,15072,15899,25503,32332,45440,19849,17805,15068,20141,92274,88794,119891,37912,46233,83311,25425,34224,26653,12960,25315,22075,54300,38029,40362,102138,28448,57813,19563,19922,15562,12869,,
375701,271260,316638,59532,86092,48003,190189,74550,182299,60601,104798,103952,94230,182443,167367,159765,148703,115325,33439,150295,100695,147907,67355,118319,36709,61620,157049,133328,133899,134952,105437,129658,73678,61585,22466,74392,79463,77831,80792,94731,35492,15564,69657,34379,48730,36169,17941,43221,26562,17270,38263,42248,97598,67323,65331,35206,13761,18810,108779,59387,43782,86768,43040,38456,52331,26305,22152,28890,34751,37728,125906,118613,80493,78105,34587,31361,60935,17044,26180,28103,86420,90965,78423,52151,44029,38970,13998,20326,18015,36744,15830,16078,25637,32603,46784,20747,20590,14381,19853,95823,93741,123352,38965,46965,85702,25248,35835,26930,13565,25227,21042,56304,40744,40114,106245,29529,64745,21354,22073,16946,12907,,
369381,262309,318368,57654,87093,47854,188447,75802,186674,59266,100929,104714,94715,176188,165411,160191,145787,116638,34548,153748,103209,145571,65614,116017,37600,61176,155149,133942,131477,132803,102900,124042,72034,58430,21033,80100,80195,79866,80680,96227,35618,15034,74170,32770,51135,34888,17199,46518,25858,16899,37589,39267,96915,66624,61110,35099,13344,19369,108917,62344,42588,85038,42735,38708,50880,25546,21694,28984,35907,39023,126045,118920,80281,77952,34229,31611,58678,17686,25485,27094,88211,92879,79533,52503,44431,38668,13500,19195,17747,36633,15680,15974,25243,31193,49373,20853,20026,14158,19220,96122,94651,126664,38833,48326,85529,25676,35520,26968,13235,27429,23999,54850,39130,42381,106351,28370,58594,20276,20958,16344,12892,,
398196,310967,348262,60272,102632,53739,212895,82258,209322,67495,115173,120065,107116,200044,187519,175237,160740,126324,46448,169910,117457,162236,69877,127893,45488,66793,178253,148293,143364,144165,117185,139701,82527,69361,24775,100554,98678,94380,96756,116823,42174,17197,92839,40750,63292,47460,24465,62949,32894,19289,48242,58657,108654,75962,74055,44455,16253,25560,121635,80947,57934,95697,50620,43919,65984,31238,26061,31907,41676,53043,140600,129012,91821,85289,39469,36060,67746,24393,30871,35302,99155,107817,91795,57481,49904,44799,17525,23270,21011,40953,18080,18030,29550,35016,56897,23554,23807,18017,23501,103024,104451,147253,44113,54091,95508,29028,41278,32777,14486,31940,28284,64558,50048,49991,121269,38002,74632,23788,27905,20688,16630,,
401808,343387,374228,64000,104475,69962,254643,90199,272631,80300,124061,156618,162570,227460,233738,215904,209130,159781,78358,193447,143259,194498,80504,135278,50228,83952,240681,179301,170366,196433,133133,177732,126494,89908,36870,174337,160743,130584,124837,152394,57082,23857,117811,56145,90690,69885,41405,88206,44509,31588,68594,89129,118653,86928,97869,68770,24704,42572,147424,115198,94531,117235,67468,59379,86680,50366,39923,40311,56624,90867,167612,140800,113948,94072,48762,49953,102812,41595,43574,50094,114825,126904,107899,64262,59446,71358,30010,33861,31194,57110,22703,23920,35524,39227,74105,30039,27789,19682,30326,122881,140084,201225,55010,69743,102914,37691,52587,50001,22299,53664,40379,85198,69676,69827,150831,67414,102386,32291,42877,34164,28579,,
321255,300494,313373,59753,91929,61366,196439,77422,246132,70137,108186,121856,168468,193774,221980,175198,196871,133293,73202,151952,117088,161627,72969,114829,49252,75373,192046,154011,143218,180885,118806,167183,123414,87164,35231,162976,147267,117222,117173,146591,49594,20956,109580,54182,87163,66329,41916,84436,42204,29817,63928,87601,101547,75714,91638,63519,23697,42014,134985,101007,83778,98658,61612,53271,79921,44650,35342,35746,52675,85285,145797,124519,103267,87578,43584,49165,90749,40440,38368,44843,104966,117867,97742,58225,57003,69079,29883,31287,27842,48913,19922,21939,33258,33937,65654,27701,25500,19758,27270,110080,135734,204557,52409,65953,94312,36133,48976,48506,23959,53272,39351,75611,62554,65625,140020,66915,96753,31531,41221,35173,32096,,
355064,255960,320841,62358,89952,51101,200667,78994,193958,62844,103203,111607,104377,178766,169601,162245,152183,117424,42664,151113,105154,145428,72599,122833,41233,62006,155792,140954,139893,139007,107129,133576,82761,64361,23198,100597,93586,93075,91914,118214,40353,18641,92814,41882,59173,44099,24052,62251,32747,19353,52166,60785,98691,70125,64896,42321,15793,24716,112566,71492,53209,89142,48402,45664,59057,29409,23804,28922,37908,51463,132738,121595,87531,80442,37200,34717,65197,22855,28963,31916,93926,102991,87012,54965,48187,43518,17316,22900,19871,39530,17248,17984,28936,33590,49695,22840,23803,16677,22718,106821,105415,144909,40181,50724,88867,28202,37783,31280,15706,34983,28831,58560,46841,45002,113923,35448,71433,21902,27924,21153,16055,,
364658,260676,333946,64331,92385,54372,197527,78216,196084,65027,105282,110442,107213,176951,173734,164686,150898,120147,40175,155392,105455,152640,68779,121795,39524,65825,157520,140878,141746,145804,110958,137971,81218,64434,24284,97333,92181,92092,93079,118232,41501,18579,90624,42191,60066,44193,24377,62791,34031,18130,51247,59886,102655,70634,66024,42892,16065,25096,115768,67977,52594,94132,48237,47145,59076,28523,25562,31765,38125,50442,132345,123432,88037,80976,36764,34845,66130,23167,29325,31900,92687,101895,87933,55323,50421,44509,17458,23766,21367,40871,17418,18121,29756,34426,50348,24196,22820,17617,23979,106069,105336,149478,42131,52542,90421,29260,38725,32101,16677,33496,29948,60038,48575,45277,117245,36107,70364,22856,27485,21475,16571,,
385027,277597,337696,63431,95066,55332,202758,79952,202701,65296,111996,114327,108039,184471,177584,166808,160082,121018,42579,158905,104529,153210,69157,123476,41256,66568,162260,142352,145916,145243,118795,139137,84522,65667,24781,99096,95755,92702,94470,123055,42873,20280,91576,43435,61743,46180,25628,65670,36432,19607,52342,62794,104495,73657,69523,43890,16297,25980,117642,77837,51975,95369,50406,41713,61877,29570,26933,30079,39226,51862,135854,125540,87650,81387,38222,36057,68362,24588,29309,32471,94114,105886,89920,55781,50979,45591,18171,24139,22141,40777,18417,18290,29725,35524,52055,23139,24169,18517,22923,108762,107577,151187,44811,54109,92330,29593,40435,33117,15250,34576,30790,61661,48926,46193,119843,36682,72463,24396,27977,22255,17246,,
384918,285792,355778,64171,95824,55719,201557,82633,208042,68245,115009,116164,114251,183457,177734,167461,165257,124445,46589,161474,106312,158218,69873,124263,39410,67966,160773,145409,157113,147617,121565,144859,91022,70454,26117,111303,101367,97025,98139,136130,46676,21797,103485,48704,67894,50407,29453,71433,39720,19953,58537,70967,105582,73657,75557,47290,17921,28795,120560,84800,60395,96769,52955,47804,64862,31548,28371,31891,41247,60956,138857,127603,91131,82949,39302,40111,74050,28688,32116,36480,99087,116841,92637,58090,52204,49135,20820,27585,22972,44830,18658,19234,31528,36265,52110,25041,26798,20275,26222,111472,111336,158064,46289,56828,93196,30796,43287,36821,16967,39299,34490,63451,54215,49270,123363,39050,79785,26021,32392,23525,19452,,
400637,335116,374850,67179,111288,62417,224773,89092,237425,75267,129456,133630,130237,201134,201144,188313,178899,131922,57179,180574,119866,169377,76918,137449,43439,76940,183089,159344,154421,158336,131816,155816,101789,79013,29411,135456,124724,114024,115520,161586,55414,26552,118781,57926,84034,62048,39835,87798,45665,23818,68659,89365,114693,79487,88418,58396,21083,37482,136095,96346,76352,107932,61233,50711,76210,37355,33158,37698,47225,77879,152619,137501,103738,91721,45039,47210,81447,35201,38279,43144,110386,130328,103524,64195,57924,53484,23917,33653,27983,46978,23592,22675,36595,39202,55955,28226,30394,21494,30304,119981,127523,183481,52265,63746,100319,35795,51321,43919,19751,50001,42054,72112,61459,57980,137253,49309,94898,27877,40080,29001,23851,,
379438,365888,400481,70406,114025,78253,256129,98462,311460,89083,136499,175499,185631,223087,240925,212711,238848,162370,92968,202451,143306,194025,86859,144846,54279,95005,224368,188406,198336,208628,159837,195382,168104,106653,46128,215998,180485,150280,151213,223683,71481,38574,150205,83491,123828,96049,63867,126322,68580,38707,94756,121737,120723,90865,126954,89334,31905,62339,161492,142233,125525,128072,86847,69079,106697,57145,51657,47640,66110,129275,181679,151138,131854,103129,58321,66111,120938,58713,52752,64202,132729,158098,126731,71792,73225,81057,41939,46371,39348,62620,47224,30695,48034,47570,69918,37932,41708,26121,42916,150066,184754,244965,66279,84214,109009,49124,70735,66425,30901,90133,64615,96337,86426,85444,167208,83518,131670,37348,60451,49706,40328,,
293094,309401,318421,66704,106141,73926,205148,87927,284707,76158,124399,145567,187147,176308,233944,179136,200742,132732,83592,170681,117376,160657,74681,119775,52399,90269,177060,161989,146267,179098,129358,180795,145337,98436,40524,214682,173749,140047,143667,210708,70878,36431,152417,83791,124591,95580,63474,122650,67697,36444,89401,121769,109086,77646,115999,83612,31094,62315,144746,123245,114765,111542,80324,60872,108460,49988,47177,43590,60260,125312,162949,133076,126408,96247,53385,58332,105151,54672,51513,60139,121951,144090,113957,64847,64147,75040,36273,40413,35099,53397,35849,27552,43590,39506,62836,35337,37684,25795,38324,140792,169085,246515,59954,82025,101701,48487,64000,63926,31984,88783,68331,86118,81505,74962,152773,77636,125389,34581,53484,44039,36938,,
300992,240423,298526,64354,97382,59964,189622,75162,237027,61439,99476,117665,143396,164535,152783,118477,164243,105799,60894,121204,96024,127299,65522,115024,43812,67499,152074,139576,121865,126099,108450,115182,92055,68186,24564,145998,109436,112299,107664,174802,56287,29491,137316,67045,86120,68641,45208,92858,52950,22565,73422,97673,88873,64207,78090,62366,20858,46526,115024,87390,84106,84143,58719,44865,77844,33643,31493,34386,45407,96114,110583,96325,78038,53793,32061,38979,68696,39440,34455,43113,85437,117081,80619,44652,42686,51380,24333,28540,24439,36603,23231,18932,32807,27276,43367,22396,29602,20782,29180,103821,119761,184359,36208,55575,66389,30309,41663,42267,20991,64894,49629,65406,65487,58231,120312,54202,99210,25667,45301,34848,24932,,
